R0152	negates the base "predator draws on oust" consequence; this is Bitter and Sweet Story's own printed override — fails transfer, no other card is affected. Nearest 6.5, which owns oust consequences generally, not this card's specific exception.	100163|Bitter and Sweet Story, The.1	When the controller is ousted, their predator does not draw cards. [ANK 20230527-2]
R0162	the stay-or-burn choice is Blade Clot's own counter mechanic — fails transfer; "allies cannot go to torpor" restates a rule any fluent judge already knows — fails non-obviousness. Nearest 5.3 (torpor) and 5.5 (allies).	100174|Blade Clot.2	The controller of a vampire with a clot counter in torpor chooses whether they stay there or burn. Allies cannot go to torpor, so they must burn. [LSJ 20080612-3]
R0178	restates this card's own printed target restriction (cannot be played against an ally) — fails transfer, no other card is affected by this reading.	100190|Blissful Agony.4	[VAL] Cannot be played against an ally. [PIB 20111105]
R0210	non-interaction between two named cards (Blood Trade / Consanguineous Boon); no principle transfers beyond the pair — fails transfer. Nearest 1.1, and only loosely.	100215|Blood Trade.1	Does not prevent {Consanguineous Boon} to be played. [LSJ 20040531-2]
R0212	Anarch-faction-specific hand-off mechanic unique to Blood Turnip — fails transfer to other transfer-effect cards.	100216|Blood Turnip.2	When entering combat with an opposing Anarch, they get the blood and decide where Blood Turnip goes (the blood does not follow the Blood Turnip). [LSJ 20080704]
R0217	restates this card's own printed target requirement (superior Valeren) — fails transfer to other cards' discipline-level requirements.	100221|Blooding by the Code.1	Can be played on a vampire with superior Valeren [VAL]. [LSJ 20051012]
R0238	scope limit of a control-taking effect against Imbued incapacitation, a narrow interaction specific to Imbued mechanics — fails transfer beyond it. Nearest 5.7.	100239|Book of Going Forth by Night, The.2	Does not apply to Imbued getting incapacitated. [ANK 20220816]
R0241	pure two-card interaction (Botched Move / Dark Influences); no general principle and nothing in the taxonomy comes close — fails transfer.	100241|Botched Move.3	Is not affected by a {Dark Influences} in play. [LSJ 20081120-2]
R0243	position-based crypt targeting plus secret counter-tracking, unique to Brainwash's own mechanic — fails transfer to other cards' targeting. Nearest 5.1.	100245|Brainwash.2	You can only target a vampire by position, the target Methuselah can shuffle their crypt. If you have no clue (tokens, cards) about a previously revealed vampire's position, you have to take a bet. In case multiple copies of the same vampire are subject to different effects, the controller must track them, but they can do it secretly (eg. {Banishment} was used on one that would benefit from {The Rack} if controlled again). [LSJ 20040728]
R0255	restates this card's own printed target restriction (ready acting Brujah) — fails transfer.	100261|Brujah Frenzy.5	Can only be played on a ready acting Brujah. [RTR 19980623]
R0256	complex Orun/Laibon lock-and-bleed interaction unique to this card — fails transfer.	100263|Brutal Influence.1	You may lock Orun cards the vampire has even if they're not Laibon: in this case none burns because of the bleed. [ANK 20221208]
R0267	this card's own action requires the Baali clan/discipline to take — a printed gate specific to this card, not a general requirements principle.	100280|Call the Great Beast.1	The action to put a counter on the card is an action that requires Baali. [LSJ 20050112]
R0279	this card's own mass pool-burn rate (per equipment/location/retainer) restates its printed effect — fails transfer to other cards' cost structures.	100289|Can't Take it with You.1	Each Methuselah burns 1 pool for each equipment, each location and each retainer. [LSJ 20071005-2]
R0300	Chain of Command's own crypt-return condition when its temporary vampires can't bleed; fails transfer — no other card shares this specific requirement-then-return mechanic. Nearest 6.2 (temporary control) but that section doesn't own this return condition.	100316|Chain of Command.3	If none of the vampires can bleed (eg. {Aabbt Kindred}), they all go to the bottom of the crypt. [LSJ 20040518-2]
R0303	Card-specific clarification of what Chameleon may target (own vampires, to grant Anarch sect); fails transfer — answers only this card's own targeting legality. Nearest 5.1 (vampire trait changes), which doesn't own targeting scope.	100320|Chameleon.2	Can be used on one of your own vampire to make it Anarch. [LSJ 20080803-2]
R0339	Charming Lobby's own consequence of {Delaying Tactics} (card returns to hand, others barred from the action); fails transfer — the "others forbidden" clause is this card's printed text, not a general rule. Nearest 3.5 (canceled/failed action consequences).	100334|Charming Lobby.8	If {Delaying Tactics} is used, the chosen political action card (if any) goes back into its owner's hand, and other minions are forbidden to perform Charming Lobby. [ANK 20201029-2] [LSJ 20030426]
R0345	Charnas' own trigger condition (does nothing to an empty vampire that unlocks-in-torpor); fails transfer — specific to Charnas' blood-emptiness check. Nearest 5.3 (torpor state).	100335|Charnas the Imp.1	Does nothing to an empty vampire which unlocks in torpor. [RTR 19941109]
R0350	Card-specific note on which counter types Church of the Order of St. Blaise may place on locations; fails transfer — no general principle about counters, just this card's compatibility. Nearest 1.12 (cards on cards / counters on hosts).	100347|Church of the Order of St. Blaise.1	Can put counters on locations that use "blood" or "pool" counters. [PIB 20110712-1] [LSJ 20040518-2]
R0373	Restates that this strike-type effect only functions at close range, per the cited rulebook resolve-strike rule; fails non-obviousness — a judge fluent in the rulebook already knows this. Nearest 4.2 (range).	100378|Coma.1	Only effective at close range. [RBK resolve-strike] [LSJ 20000110]
R0396	Card-specific numeric-allocation constraint of Conservative Agitation's point distribution; fails transfer — no other card shares this exact allocation clause. Nearest 3.7.5 (referendum procedure).	100414|Conservative Agitation.1	Cannot allocate all X points to a single Methuselah, but you can allocate points to yourself. [LSJ 20000622]
R0397	Restates that you may allocate more points than a target has pool, mirroring the well-known bleed-for-more-than-pool rule; fails non-obviousness. Nearest 6.5 (pool).	100414|Conservative Agitation.2	Can allocate more points than a Methuselah has pool. [LSJ 20020819]
R0398	Confirms Consignment to Duat may target a vampire with no blood; fails non-obviousness — targeting "a vampire" never implicitly requires blood > 0 absent card text saying so. Nearest 1.6 (requirements).	100415|Consignment to Duat.1	[ser] Can target a vampire with no blood. [RTR 20010711]
R0401	Card-specific clan requirement (must not control a ready Nagaraja) gating Consume the Dead's burn option; fails transfer — specific to this card's own printed condition. Nearest 1.6 (requirements).	100417|Consume the Dead.1	The burn option can only be used if you do not control a ready Nagaraja (no matter the presence or absence of a valid target). [ANK 20240610]
R0407	Reminder that Coterie Tactics does not override the normal prey/predator/target restrictions; fails non-obviousness — restrictions apply by default absent an overriding card text. Nearest 3.1 (targets).	100432|Coterie Tactics.2	Does not ignore the normal prey, predator or target restrictions. [ANK 20180623]
R0409	Card-specific requirement gating Council of Seraphim's burn option (all Seraph in torpor); fails transfer — specific to this card's own group of vampires. Nearest 5.3 (torpor state).	100433|Council of Seraphim.1	The burn option cannot be used if all your Seraph are in torpor. [LSJ 20091204]
R0416	Restates that an "or" clan requirement (Tremere or Tremere antitribu) is satisfied by either; fails non-obviousness — reading "or" in a requirement clause is the ordinary meaning. Nearest 1.6 (requirements).	100440|Create Gargoyle.1	Only requires one clan or the other (Tremere or Tremere antitribu) to be played. [ANK 20190203]
R0420	Card-specific restriction (unusable if the action that triggered it also ousted you); fails transfer — tied to this card's own printed condition. Nearest 6.5 (ousting).	100449|Crocodile Temple, The.1	Cannot be used if the action ousted you. [ANK 20180326]
R0446	mechanics of Dam the Heart's River's own cost trigger (blood payment for a maneuver-strike chosen when range is set); fails transfer — no other card conditions a cost this way. Nearest 1.7, which owns cost timing generally but not this card's own trigger.	100489|Dam the Heart's River.6	[QUI] The opponent must pay 1 blood to use a strike that provides a maneuver if he plays it when choosing range. [ANK 20181026]
R0464	restates Deep Cover Agent's own burn-option condition ("all your Seraphs in torpor" = "no ready Seraph"); fails transfer — no other card in this corpus shares this exact condition. Nearest 5.7 (Seraph as special class), which doesn't own ability-activation conditions.	100514|Deep Cover Agent.1	The burn option can be used if all your Seraphs are in torpor. [LSJ 20091203]
R0481	restates Derange's own targeting restriction (cannot move it to a vampire already of the target clan); fails non-obviousness — follows directly from the card's printed clan-change effect. No section owns single-card targeting restrictions like this; nearest 1.6.	100527|Derange.1	Cannot be moved to a Malkavian nor to a Malkavian antitribu vampire. [LSJ 19970224]
R0501	Diabolic Lure's own pact-counter/pool-burn mechanic; fails transfer — the "counters reach capacity" condition is unique to this card's pact system. Nearest 1.7 (costs), which doesn't own pact-specific triggers.	100542|Diabolic Lure.1	[DAI] The opponent burns pool whether or not the pact counters reach capacity. [LSJ 20100205-2] [ANK 20221007]
R0505	restates that Diamond Thunderbolt (a cancel effect) does not also extend a temporary control effect's duration; fails non-obviousness — a cancel card is not an extension effect, so this follows directly from what the card does. Nearest 6.2, which doesn't own this specific non-interaction.	100543|Diamond Thunderbolt, The.4	Will not extend temporary change of control effects when they expire. [LSJ 20040518] [LSJ 20040518-2]
R0521	restates the bracket-notation convention that a capitalized discipline symbol requires superior level; fails non-obviousness — any judge fluent with discipline-level notation already knows this. Nearest 1.6.	100562|Dive into Madness.1	[dem] can be played by a vampire with superior Dementation [DEM]. [PIB 20130311]
R0573	specific incompatibility between Echo of Harmonies' retained political action and Charming Lobby; fails transfer — no other card pairing is affected by this restriction. Nearest 3.7.5, which owns referendum procedure generally but not this specific card interaction.	100608|Echo of Harmonies.7	[MEL] The retained political action cannot be played with {Charming Lobby}. [ANK 20201029]
R0578	specific numeric interaction between Eldest Command Undeath and Voter Captivation (counter split 2/0); fails transfer — the split amounts are this card pairing's own text. Nearest 3.7.5 (referendum) / 6.5 (pool), neither of which owns this specific interaction.	100623|Eldest Command Undeath, The.1	If you play {Voter Captivation} on the referendum, you can move up to 2 counters to your pool, and 0 to your vampire. [LSJ 20081002]
R0584	card's own ability requires being in play/ready; obvious a burned/ash-heaped card can't act — fails non-obviousness. Nearest 1.5, adds nothing new.	100634|Emerald Legionnaire.1	His ability cannot be used from the ash heap, he needs to be ready. [ANK 20180511-1]
R0590	'X or X antitribu' clan requirement; 'or' meaning either is plain-English obvious — fails non-obviousness. Nearest 1.6.	100646|Ennoia's Theater.1	Only requires one clan or the other (Gangrel or Gangrel antitribu) to be played. [ANK 20190203]
R0597	restates the card's own printed target (prey); no general targeting principle beyond this card's text — fails transfer. Nearest 3.1.	100650|Enticement.1	Is directed at your prey. [LSJ 20010807]
R0603	confirms the chosen card is visible to all; ash heaps are already fully public zones, so this is obvious — fails non-obviousness. Nearest 1.11.	100656|Erciyes Fragments, The.3	All other players can see which card is selected from the ash heap. [ANK 20200523]
R0610	cannot burn a vampire no longer in play; obvious you cannot affect what isn't there — fails non-obviousness. Nearest 1.10.	100665|Eternal Mask, The.1	You cannot use the effect to burn the card and the vampire if the vampire is no longer in play to be burned. [LSJ 20070928-1]
R0625	auction/bid resolution mechanics specific to Extremis Boon's own card text; taxonomy explicitly names this ruling as a rejected single-card topic mislabelled G -- fails transfer.	100676|Extremis Boon.1	The pool of the highest bidder goes to the target Methuselah. The loosers do not lose pool. [LSJ 20031121-1]
R0626	minimum-bid requirement specific to Extremis Boon's own card text; same explicit rejection as Extremis Boon.1 -- fails transfer.	100676|Extremis Boon.2	The starting bid must be enough to keep the target into play. [ANK 20190827]
R0647	blocks a stealth-then-cancel combo unique to this card's own ability chaining into itself — fails transfer, affects no other card. Nearest 3.2.	100697|False Resonance.1	[CHI] Cannot be used to get stealth then cancel the [aus] card that provided intercept to the blocking minion. [ANK 20180201]
R0652	obviously cannot steal a weapon that doesn't exist; restates a precondition already implied by the card's own text — fails non-obviousness. Nearest 4.10.	100704|Fast Hands.1	Cannot be used if there is no weapon to steal. [RTR 19980928]
R0670	restates that the acting vampire must have the discipline the card's own text requires to choose from — fails non-obviousness. Nearest 1.6.	100725|Field Training.3	The acting vampire must have a superior discipline to choose from. [ANK 20180731-2]
R0700	ordering between Follow the Blood and Perfectionist named by card — fails transfer, depends on this exact pairing rather than a reusable rule. Nearest 2.4.	100757|Follow the Blood.1	If played on a vampire who successfully hunts with a {Perfectionist}, {Perfectionist} grants the blood before combat. [LSJ 20110308]
R0731	classifies Fractured Armament's own basic-mode ability as not a damaging strike; fails transfer — only concerns this card's own two modes; nearest 4.3 doesn't own per-card strike-type determinations	100784|Fractured Armament.2	[pot] Is not a damaging strike. [LSJ 19970225]
R0732	mirror of .2 for the superior mode; same reasoning, card-specific strike classification, no transfer beyond this card	100784|Fractured Armament.3	[POT] Is a damaging strike. [LSJ 19970225]
R0743	Gambit's own VP-transfer-on-withdrawal mechanic; fails transfer — no other card shares this reward structure; nearest 6.5 (pool/VP) doesn't own bespoke card VP effects	100799|Gambit Accepted.1	If the controller of a Gambit in play withdraws, his or her predator gets a VP from the Gambit (the Methuselah who withdraws still gets a VP for withdrawing, of course). [RTR 20040501]
R0752	confirms Gather only moves a vampire from the uncontrolled to the ready region and cannot rescue from torpor; restates its own printed scope, no transfer to other cards' region-movement rules; nearest 6.7	100812|Gather.1	Only usable to move the target vampire from your uncontrolled region to your ready region. It cannot rescue a vampire from torpor. [LSJ 20030520-1]
R0755	clarifies Gemini's Mirror's own protection covers only the vampire and his blood, not other cards on him; card-specific scope of "protect"; nearest 1.12 doesn't own protection-scope wording	100814|Gemini's Mirror.1	Does not protect the minion's equipment, retainers, or any other cards on him. Just him and his blood. [LSJ 20031118]
R0758	applies Ghoul Retainer's own printed range restriction to its 1 damage; restates the card's text, no general principle beyond this card	100819|Ghoul Retainer.1	The 1 Damage is not inflicted at long range. [ANK 20210929]
R0767	card-specific targeting restriction (excludes uncontrolled-region vampires); other cards interact with that zone differently (eg {Gather}), so no consistent general rule to extract; nearest 6.7	100824|Giant's Blood.1	Cannot target an uncontrolled vampire. [LSJ 20061109]
R0782	confirms this card's crypt-targeting includes the controller's own crypt; reads its own printed text at face value, no established general default-target rule extracted	100843|Goodnight, Sweet Prince.1	Can be used on your own crypt. [TOM 19960419]
R0784	restricts Goth Band's own counter-moving ability to cards you don't control; card-specific targeting scope, no transfer	100844|Goth Band.2	Your Goth Band cannot move a counter from a card you control. [RTR 19980707]
R0785	confirms Govern the Unaligned carries no "reveal" clause; restates the plain reading of its own text	100845|Govern the Unaligned.1	[DOM] You do not reveal the target vampire. [LSJ 20010108]
R0788	confirms compatibility of {Left for Dead} with this vampire; pure combo confirmation, no general principle	100849|Grandest Trick, The.3	{Left for Dead} can be used on the vampire. [LSJ 20100527]
R0793	reads the singular in this card's own search clause as meaning one Kiasyd; generalises only to "singular means one," which fails non-obviousness — any judge knows it; no transfer beyond this card's search	100853|Great Symposium.1	Search the crypt for only one Kiasyd, not any number. [ANK 20210304]
R0795	confirms no implicit blood-quantity requirement on this card's own targeting; restates plain reading, no transfer	100855|Gregory Winter.1	Can use his action on a vampire with no blood. [RTR 20010711]
R0801	Groundfighting's own list of what its cancel ability reaches; fails transfer — a different cancel card's scope needs its own rulings from its own text; nearest 1.8 ("what cancellation reaches") but doesn't own this card's specific boundary list	100861|Groundfighting.1	Can cancel cards preventing the use of equipment if the target has a weapon. [LSJ 20050221]
R0802	same cluster as .1 — card-specific cancel-scope boundary, no transfer to other cancel cards	100861|Groundfighting.2	Cannot cancel maneuvering, setting the range or strikes that "cannot be dodge". [LSJ 20050221]
R0803	same cluster as .1	100861|Groundfighting.3	Cannot cancel a card that prevents additional strikes or removes the ability to strike completely. [LSJ 20050221]
R0804	same cluster as .1	100861|Groundfighting.4	Can cancel superior {Thoughts Betrayed} and {Shape Mastery} (when the latter is used to cancel a strike). [LSJ 20050224-2]
R0805	same cluster as .1	100861|Groundfighting.5	Cannot cancel a card that destroys or steals an equipment or weapon. [LSJ 20050221]
R0806	same cluster as .1	100861|Groundfighting.6	Cannot cancel a card restricting the use of disciplines. [LSJ 20050221]
R0818	card-specific playability condition (two ready vampires needed to gain blood); restates its own printed requirement, no transfer	100871|Gurchon Hall.1	You need two ready vampires to gain blood. [PIB 20130221]
R0820	card-specific counter-timing on Anarch Convert's own ability sequence; no general principle beyond this card	100876|Hackerspace.1	A counter is added when {Anarch Convert} enters play, before using his ability. If he uses his ability to make a non-anarch vampire anarch, a second counter is added. [ANK 20210410]
R0840	reminder that moving blood beyond a vampire's capacity caps at the target and the excess goes to the blood bank; restates a basic capacity rule any fluent judge knows; nearest 5.1	100908|Heidelberg Castle, Germany.5	Can be used to move more blood than the target can hold: the excess goes to the blood bank. [ANK 20170804]
R0870	confirms the plain reading of "current action card" (whichever action card is active); restates evident wording, no transfer	100927|High Orun.1	Applies to the current action card, if any. [LSJ 20091002]
R0877	card's own open-bid auction procedure; not a rulebook mechanic (only "similar to" a referendum); fails transfer — nearest 3.7.5	100939|Hostile Takeover.1	The bidding is conducted in an open format, similar to a referendum. The player who played the card conducts the auction. [LSJ 19990104]
R0879	specific combo of gaining pool without needing to cancel an [aus] card; fails transfer — nearest 1.8	100947|I am Legion.1	[DAI][OBF] Can be used to gain a pool after a successful action, without cancelling an [aus] card. [LSJ 20100902-2]
R0882	card's own participate/pass procedure for its titled-vampire blood transfer; fails transfer — nearest 5.8	100950|Igoli's Loyalty.1	The acting Methuselah participates, and a Methuselah can pass as many times as they want. If only the acting Methuselah has a ready titled vampire, they can use the effect to transfer as much blood as they want to their pool. [LSJ 20051026]
R0897	card's own roaming-retainer restriction when acquired via a "this vampire employs" ability rather than the normal employ action; fails transfer — nearest 3.7.4	100956|Ilomba.3	If grabbed by a "this vampire employs" effect (not the normal employ action), the vampire receiving Ilomba does not get to move Ilomba on to a new target. [LSJ 20090824] [LSJ 20051121]
R0906	trivial discipline-tag matching (a Potence strike is enhanced by Potence-boosters); fails non-obviousness — nearest 4.3	100965|Improvised Tactics.1	[pot] Is a strike that requires Potence, so would be enhanced by {Increased Strength}. [LSJ 20030611]
R0907	card-specific targeting of a resourceless minion; no stated general rule beyond ordinary "no effect" consequences — nearest 3.4	100966|Impundulu.1	Can use his action on a vampire with no blood. [RTR 20010711]
R0921	card's own counter-tracking mechanism, scoped to its own ability; fails transfer — nearest 1.6	100978|Infernal Familiar.2	No counter is added if the vampire uses another game effect (eg. {Ian Forestal}, another {Infernal Familiar}) to play a card that requires a Discipline they do not have. [RTR 20020501] [LSJ 20100517]
R0933	reminder that lock restricts actions, not card plays; fails non-obviousness — nearest 1.5	100992|Inspire Greatness.2	Can be played by a locked vampire. [LSJ 19980210]
R0951	obvious consequence of unlocking resetting ability to act, a separate action from the Jack's own; fails non-obviousness — nearest 3.7.3	101016|Jack of Both Sides.4	Does not prevent the acting vampire from playing the equipment or retainer directly this turn if he unlocks (not the same action). [ANK 20180817]
R0953	this card's own fixed life stat; no general principle — nearest 5.5	101019|Jake Washington.2	His "starting life amount" is 1 ({Vagabond Mystic} cannot give hime more life). [LSJ 20030520-2]
R0954	trivial reading of its own "or" clause between two clan names; fails non-obviousness — nearest 1.6	101020|Jar of Skin Eaters.1	Only requires one clan or the other (Tremere or Tremere antitribu) to be played. [ANK 20190203]
R0959	describes only its own targeting/resolution outcome on an empty vampire; fails transfer — nearest 4.4	101021|Jar the Soul.1	Does not damage vampires: an empty vampire will simply attempt to burn blood and fail. [TOM 19951212-2]
R0962	card's own equip/counter interaction; fails transfer — nearest 1.12	101026|Journal of Hrorsh.1	Equipping it does not put a counter on it [LSJ 20100207-2]
R0967	clarifies the card grants only an option, not the sect/infernal status itself; narrow reading specific to this card — nearest 1.1	101035|Kaymakli Fragment.1	Does not make the vampire Sabbat nor infernal: it merely gives the option to such vampires. [PIB 20150809]
R0969	trivial reading of "any" as "all"; fails non-obviousness, cf. Great Symposium.1 — nearest 1.2	101036|Kaymakli Nightmares.1	"Any crypt cards" means all of them. [LSJ 20080229]
R0990	card's own point-allocation limit; fails transfer — nearest 6.5	101056|Kine Resources Contested.1	Cannot allocate 4 points to a single Methuselah, but you can allocate points to yourself. [LSJ 20000622]
R0991	card's own allocation-exceeding-pool rule; fails transfer — nearest 6.5	101056|Kine Resources Contested.2	Can allocate more points than a Methuselah has pool. [LSJ 20020819]
R0998	card-specific steal-strike targeting a low-resource minion; fails non-obviousness — nearest 4.4	101066|Kraken's Kiss.2	[VIC] The strike to steal 2 blood can be used on a minion with less than 2 blood or life. [RTR 20010711]
R1025	card-specific requirement that a vampire exist to hunt on; fails transfer beyond Legacy of Caine's vampire-targeted hunt mode	101086|Legacy of Caine.3	The vampire cannot hunt if there are no vampires at all. [LSJ 19970224]
R1047	card-specific rule for how Lock's own condition is satisfied across several targets; fails transfer, no other card shares this "any one target suffices" wording	101118|Lock.1	Once in play, applies to an action if any one of its targets would be enough to enable his effect. [LSJ 20080809-2] [KOT 20081119]
R1076	specific two-card interaction (Madness Network's out-of-turn grant meeting Mask's masking restriction); fails transfer beyond this pairing	101139|Madness Network.2	A non-Malkavian cannot use {Mask of a Thousand Faces} to assume the action of a Malkavian on someone else's turn. [LSJ 19981007]
R1077	card-specific restriction on Madness Network's own out-of-turn action grant (forced hunt when no blood); fails transfer to other cards	101139|Madness Network.3	If a Malkavian has no blood, he may declare an action during another Methuselah's turn but, if he does, that action must be a hunt action. [LSJ 20060508]
R1100	idiosyncratic bidding/auction mechanic specific to this card; fails transfer to non-auction cards	101158|Malkavian Time Auction.2	Bidding continues until noone wants to bid. You do not participate in the bid. [LSJ 20030604]
R1105	narrow interaction of burning during an action whose targets only partially overlap a prior action's; fails transfer	101169|Marked Path.1	Can be burned during an action that targets only part of the Methuselah that were targeted by the first action. [LSJ 20100527]
R1106	card-specific equipment self-targeting restriction; fails transfer beyond this ring	101174|Martinelli's Ring.1	The bearer cannot use [ser] or [dem] cards on themselves (eg. {Mummify}). [LSJ 20080212]
R1114	restates the ordinary control principle (only the controller of the acting minion may play this) — obvious even to a fluent judge; fails non-obviousness	101179|Mask of a Thousand Faces.1	Can only be played by the controller of the acting minion. [LSJ 19990425]
R1115	narrow masking-eligibility exception specific to equipment-granted actions; fails transfer	101179|Mask of a Thousand Faces.2	Cannot be used to take over an action granted by an equipment the masked minion has, even if the masking vampire also has the same equipment. [LSJ 20020926]
R1118	narrow timing window specific to Mask's own masking mechanic; fails transfer	101179|Mask of a Thousand Faces.5	Can be used after the action is blocked and before the block resolution (eg. {Venenation} can be played both before and after). [LSJ 20010803]
R1119	narrow interaction of masking with unblockable effects; fails transfer	101179|Mask of a Thousand Faces.6	Can be used after blocks are declined if the masked minion was benefiting from an effect that made him unblockable, even if the masking minion does not benefit from the same effect (eg. {Toreador Grand Ball}, {Nakhthorheb}). [PIB 20150924-1] [PIB 20150930]
R1120	restates Mask's own requirement (unlocked vampire) colliding with locked-minion actions; fails transfer	101179|Mask of a Thousand Faces.7	Cannot be used to take over an action requiring a locked minion like {Force of Will}, since Mask requires an unlocked vampire. [LSJ 20020927]
R1147	obvious requirement that a valid target exist for the effect; fails non-obviousness	101205|Mesmerize.1	Cannot be used if there is no equipment to steal. [RTR 19980928]
R1162	burn-option trigger tied to vampires with [mal] being in torpor is this card's own condition-check; fails transfer, nearest 5.3 (torpor) but that doesn't own conditional burn options	101220|Minor Curse.1	The burn option can be used if all your vampires with [mal] are in torpor. [LSJ 20091203]
R1185	question/answer-card mechanic specific to Monocle of Clarity's own text (answer must reflect best knowledge); taxonomy explicitly names this cluster as a rejected single-card topic mislabelled G.	101240|Monocle of Clarity.1	The answer must be "yes" or "no", to the best of the player's knowledge. [LSJ 20021122-4]
R1186	same Monocle of Clarity question-mechanic cluster (agreeing on term meanings before answering); rejected single-card topic per taxonomy.	101240|Monocle of Clarity.2	The owner and target Methuselah have to agree on the meanings of the terms of the question (eg. "bounce" card). In case of doubt, they should discuss to agree on a shared meaning for those terms before answering the question. [LSJ 20030908]
R1187	same cluster (inexact answers for unverifiable elements, not judge-checkable); rejected single-card topic per taxonomy.	101240|Monocle of Clarity.3	The answer may be inexact when pertaining to an unverifiable element, such as the deck's content. A judge cannot be called to check the deck content. [LSJ 20021121-3] [PIB 20111213]
R1188	same cluster (must indicate invoking the question ability); rejected single-card topic per taxonomy. Nearest 1.5.	101240|Monocle of Clarity.4	The owner must indicate that they are using the Monocle to ask the question, by whatever method passes for such an indication. [LSJ 20021121-4]
R1189	same cluster (conjunctive questions answerable as a whole); rejected single-card topic per taxonomy.	101240|Monocle of Clarity.5	You can ask a question about multiple things using conjunctions, as long as the question as a whole can be answered by "yes" or "no". [LSJ 20021212]
R1199	restates this card's own printed play-restriction (controller of the acting minion only); no transfer beyond the card's text	101245|Mouthpiece.1	[DOM] Can only be played by the controller of the acting minion. [LSJ 19990425]
R1202	card-specific restriction on what the played [dom] card grants; fails transfer, no other card's ruling changes	101245|Mouthpiece.4	[DOM] Cannot be used to let the target play a [dom] action card. [LSJ 20100527]
R1213	!WORDING unclear whose search this binds ("each Methuselah" vs. the searching player); as written it restates that all matching copies must be found, which fails non-obviousness	101263|Name Forgotten, The.1	Each Methuselah must find as many copies of the vampire as possible when searching. [LSJ 20050611]
R1234	restates this event's own printed lock-or-burn requirement each unlock phase; fails non-obviousness, no transfer beyond this card	101285|Nightmares upon Nightmares.1	You cannot end your unlock phase or pass the impulse if you control a minion you haven't locked or burned a card for. [ANK 20210322]
R1236	lists this card's own exemptions (mortal allies, high-capacity vampires); card-specific scope, no transfer	101285|Nightmares upon Nightmares.3	Mortal allies are not affected, and vampires with capacity above the number of Gehenna cards in play are not affected. [LSJ 20040415]
R1238	restates this weapon's own printed close-range-only restriction; fails non-obviousness	101287|Nightstick.2	Both strikes are only effective at close range. [ANK 20220814-2]
R1239	states this card's own Anarch-requirement status; card-specific fact, no transfer to other cards	101290|No Confidence.1	Is not a card requiring an Anarch. [LSJ 20080812]
R1244	procedural mechanics specific to this card's mass equipment-redistribution effect; no evidence of a recurring template, fails transfer; nearest 3.7.3	101295|Nod.1	Choose for each equipment which minion will receive it, then transfer all the equipment accordingly. [ANK 20190717-1]
R1269	restates the card's own Laibon clan requirement; fails non-obviousness	101331|Orun.4	The effects do not apply if the vampire is not Laibon. [ANK 20221208]
R1270	timing of this card's own Orun-burn cost relative to its special enter-combat action; card-specific, fails transfer; nearest 4.9	101331|Orun.5	If the Laibon performs a Ⓓ action to enter combat, they burn one Orun only after combat. [ANK 20240809]
