R1368	4.6	E	!TENSION:no-effect-plays dodge permitted despite having no effect against this weapon; reinforces the permission side (cf. Draba.3) against the prohibition-case rulings
R1369	3.5	P
R1370	3.7.1,2.4	E
R1371	3.7.1	P
R1372	3.7.1	E
R1373	3.2	P
R1374	6.4,1.10	E
R1375	2.3,4.9	P
R1376	6.7	E
R1377	6.6,6.7	P
R1378	1.8,5.2	P
R1379	4.9,5.3	E
R1380	4.9,3.6	P
R1381	4.9	E
R1382	4.9,4.8	P
R1383	4.9	P
R1384	4.9,2.4	P
R1385	-	C	Psyche!'s own retrieval eligibility via {Marthe Dizier}, reversing an earlier ruling; fails transfer — specific to this card interaction; nearest 1.11
R1386	1.9,4.9	P
R1387	3.6,4.9	P
R1388	3.3	P
R1389	3.5	P
R1390	3.1	P
R1391	4.4	P
R1392	4.8,4.9	P
R1393	4.9,2.4	P
R1394	-	C	Pulled Fangs' own counter-removal condition (two actions by any vampires); fails transfer — specific to this card's removal mechanic; nearest 3.5
R1395	2.3	P
R1396	3.5	P
R1397	4.4	P
R1398	4.4	E
R1399	5.2,1.10	E
R1400	6.3,1.6	P
R1401	1.2	G	cumulative/stacking effects gap (watch-list) — nothing owns "does not stack with similar effects for a superior discipline level" (cf. Betrayer.3, Camarilla Exemplary.1, same gap); 1.2 nearest per established convention, though this is negative-stacking
R1402	4.3,2.4	P
R1403	3.7.5	P
R1404	3.7.1,2.4	P
R1405	1.13	E
R1406	1.13	E
R1407	5.3,6.4	E
R1408	6.4,1.13	P
R1409	6.2,6.1	E	!WORDING sentence is awkwardly phrased ("the new controller chooses if the vampires gains blood"); read as: on control theft, the new controller decides whether The Rack's blood gain still triggers during their unlock phase
R1410	3.7.7	P
R1411	3.7.7	P
R1412	4.9,6.9	E
R1413	3.7.6	E
R1414	1.7	E
R1415	1.7	E
R1416	3.1,1.7	P
R1417	3.8,1.7	E
R1418	5.1	E
R1419	1.12	E
R1420	1.7	P
R1421	3.5,1.8	P
R1422	3.5,1.7	E
R1423	1.9,1.8	P
R1424	1.8,3.5	E
R1425	3.3	E
R1426	1.4,1.6	P
R1427	-	C	Reanimated Corpse's own pathos-counter mechanic on burn/return; fails transfer — specific to this card's counter type; nearest 1.12
R1428	3.7.8	P
R1429	3.7.6	E
R1430	3.7.6	E
R1431	3.7.7	P
R1432	3.5	P
R1433	3.5,3.8	P
R1434	3.5,3.7.3	P
R1435	3.5	P
R1436	5.8	G	sect-as-trait watch-list gap (cf. Galaric's Legacy.1) — precedence of a temporary sect override over a permanent sect change; 5.8 nearest (sect change effects on titles) but does not own override precedence itself
R1437	5.8	P
R1438	5.8	G	sect-as-trait watch-list gap — whether a sect-changing effect counts as "making this vampire anarch" for other cards' triggers; 5.8 nearest but does not own this classification question
R1439	-	C	Red Question's own burn-option restriction (blocked by a specific torpor/title vampire state); fails transfer — specific to this card's burn clause; nearest 5.8
R1440	2.1,3.4	P
R1441	3.3,3.2	P
R1442	-	C	Redistribution's own targeting restriction tied to Blood Brother + uncontrolled status; fails transfer — specific to this card/clan combination; nearest 6.7
R1443	3.7.8	P
R1444	6.7	E
R1445	3.7.8	E
R1446	-	C	Reformation's own no-valid-target restriction; fails non-obviousness — a card requiring a target trivially cannot be played absent one; nearest 3.1
R1447	4.5	P
R1448	-	C	Rego Motum's own restatement that prevention needs damage present to prevent; fails non-obviousness — prevention is inherently reactive to inflicted damage; nearest 4.5
R1449	4.5	P
R1450	1.6	P
