R1701	4.5	C	narrow non-contest fact between named variant printings of one card family; fails transfer beyond this small family. Nearest 4.5 (prevention effects usable together)
R1702	6.3,1.6	P
R1703	2.4	G	minion-phase action ordering — the order a Methuselah takes their own actions (mandatory before non-mandatory) has no owning section; 2.4 is simultaneous-effect ordering, a different thing. This is the taxonomy's own cited Spirit Marionette watch-list example
R1704	3.7.1	E
R1705	6.2,3.5	E
R1706	2.3,6.2	E
R1707	3.4,1.7	P
R1708	6.2	P
R1709	3.6	E
R1710	3.6	P
R1711	3.3	E
R1712	5.6,4.10	E
R1713	3.4,2.3	E
R1714	3.5,3.4	E
R1715	3.4,1.6	E	!TENSION:no-effect-plays mandatory bonus cannot apply to an already-unsuccessful/zero bleed — same shape as the prevention-card template
R1716	1.2	G	multiple copies of the same mandatory-trigger effect don't all fire once the shared triggering state changes after the first — no section owns multi-copy trigger interaction; nearest 1.2 (periodicity), same watch-list gap family as Betrayer.3/Camarilla Exemplary.1 cumulative/stacking
R1717	3.4,2.3	E
R1718	3.4,2.3	E
R1719	3.4,2.3	P
R1720	3.5,6.5,1.7	E	!DROPPED:3.4
R1721	2.2	P
R1722	1.9,2.2	P
R1723	4.2	P
R1724	4.2,2.4	E
R1725	3.2,4.10	E
R1726	3.2,5.2	E
R1727	5.2,3.3	E
R1728	4.8	P
R1729	6.7	C	card-specific crypt-retrieval pairing rule (Aye/Orun) unique to this Laibon mechanic; fails transfer to other retrieval effects. Nearest 6.7
R1730	4.4	P
R1731	4.8	P
R1732	1.9,3.5	P
R1733	1.6,5.7	G	sect as a trait (watch-list) — being non-Anarch doesn't block equipping an Anarch-flavored card, only suppresses the effects that require it; nothing owns sect itself as a gating trait (cf. taxonomy's Galaric's Legacy watch-list entry). 1.6 nearest (requirements to play vs. keep)
R1734	3.7.3,1.6	G	same sect-as-trait gap — equipping an Anarch-flavored card is not itself "an action requiring an Anarch." 3.7.3 nearest (equip actions) but doesn't own sect-as-trait
R1735	4.5	P
R1736	4.5,1.6	E	!TENSION:no-effect-plays same prevention-requires-damage template
R1737	6.3,1.12,6.1	P	!DROPPED:1.9
R1738	1.6	E
R1739	1.12	E
R1740	4.2,2.4	E
