R0642	5.8,5.7	G	sect-as-trait gap (watch list): an 'impersonator' bypasses its own current sect for card-requirement purposes; nearest 5.8,5.7, neither owns the general bypass mechanism.
R0643	5.8,5.7	G	sect-as-trait gap (watch list), Sabbat mirror of Fall of the Camarilla.1; nearest 5.8,5.7.
R0644	5.8,5.7	G	sect-as-trait gap (watch list), Sabbat mirror of the core override-precedence rule (cf. Galaric's Legacy.1); nearest 5.8,5.7.
R0645	5.8	P
R0646	5.8,5.7	G	sect-as-trait gap (watch list), Sabbat mirror of the impersonator/bypass ruling; nearest 5.8,5.7.
R0647	-	C	blocks a stealth-then-cancel combo unique to this card's own ability chaining into itself — fails transfer, affects no other card. Nearest 3.2.
R0648	2.4	P
R0649	3.2	E
R0650	5.2	E
R0651	6.3,1.6	P
R0652	-	C	obviously cannot steal a weapon that doesn't exist; restates a precondition already implied by the card's own text — fails non-obviousness. Nearest 4.10.
R0653	4.9,3.6	P
R0654	4.9	P
R0655	4.3,1.2	E
R0656	2.3,2.4	P
R0657	5.2	E
R0658	4.6,3.4	E
R0659	5.5,5.4	E
R0660	5.5	E
R0661	5.5,5.4	E
R0662	3.7.3,5.3	E
R0663	4.2	E
R0664	6.9,2.4	E
R0665	3.7.6,6.5	E
R0666	3.7.2	P
R0667	3.7.2,3.4	P
R0668	5.8,5.7	G	sect-as-trait gap (watch list), same override-precedence principle as Fall of the Camarilla/Sabbat.2 (cf. Galaric's Legacy.1); nearest 5.8,5.7.
R0669	5.8	P
R0670	-	C	restates that the acting vampire must have the discipline the card's own text requires to choose from — fails non-obviousness. Nearest 1.6.
R0671	1.2	P
R0672	2.3	P
R0673	3.5	P
R0674	3.1	P
R0675	2.4	E
R0676	1.2	E
R0677	1.2	G	cumulative/stacking effects gap (watch list, cf. Betrayer.3): nothing owns whether multiple copies' periodic burn conditions stack per-copy; nearest 1.2, which owns periodicity templates but not stacking of copies.
R0678	5.3,2.4	E
R0679	1.2	E
R0680	3.7.3,1.6	E
R0681	3.7.3	E
R0682	4.6,5.2	E
R0683	4.9,5.2	E
R0684	5.2	E
R0685	4.7,4.3	E
R0686	3.4	E
R0687	4.5,4.4	E
R0688	4.5	E
R0689	3.2	E
R0690	4.6,4.5	P
R0691	3.6	P
R0692	3.6	P
R0693	3.6	P
R0694	3.6,1.11	P
R0695	3.6,4.9	P
R0696	1.7	P
R0697	3.3	E
R0698	4.9,3.6	P
R0699	4.9	P
R0700	-	C	ordering between Follow the Blood and Perfectionist named by card — fails transfer, depends on this exact pairing rather than a reusable rule. Nearest 2.4.
R0701	2.3,2.4	P
R0702	2.2	P
R0703	1.9,2.2	E
R0704	3.5,3.4	P
R0705	3.5	E
R0706	1.6,5.2	E
R0707	2.3,2.4	P
R0708	3.3,1.1	P
R0709	1.7,3.4	E
R0710	2.3	P
R0711	3.6,1.7	E
R0712	3.6	E
R0713	2.3,2.4	P
R0714	3.4	E	!TENSION:no-effect-plays permission side: usable/unlocks despite the action having no effect from a missing suitable target (cf. Draba.3).
R0715	4.5	P
R0716	3.6	P
R0717	3.6	P
R0718	3.6	P
R0719	3.6,1.11	P
R0720	3.7.1	E
R0721	3.7.1	E
R0722	1.5	P
R0723	4.4	P
R0724	3.6	P
R0725	3.6	P
