R1805	4.3	E	!TENSION:no-effect-plays  playable on a strike doing no damage (dodge/combat ends) though it will have no effect there
R1806	4.3,4.2	E
R1807	1.8,1.7	E
R1808	4.3,4.2	E
R1809	1.8,4.3	E
R1810	1.8,1.7	E
R1811	4.3,4.2	E
R1812	4.4	E
R1813	1.8,1.7	E
R1814	4.3	E	!TENSION:no-effect-plays  identical wording to Target Head.5
R1815	5.5	E	!TENSION:no-effect-plays  flatly barred from targeting allies, the prohibitive counterpart to the Draba-style permissive cases
R1816	4.9,4.8	E
R1817	4.9,2.4	E
R1818	2.5,1.10	E	card remains playable referencing a target burned earlier in the same window
R1819	-	C	restates the printed burn-option condition (all Seraph in torpor); fails non-obviousness
R1820	-	C	elaborates the same card's burn-option condition (a Seraph already bearing a Tattoo Signal still counts ready); fails transfer beyond this card
R1821	4.1	E
R1822	3.4,3.3	P
R1823	2.2,3.4	P
R1824	3.3	P	failing to block via stealth still counts as declining to block
R1825	4.9,3.6	P
R1826	2.4,4.9	E
R1827	4.9,4.8	E
R1828	2.4,4.9	E
R1829	3.7.5,3.7.6	P
R1830	3.7.5,3.7.6	E
R1831	3.8	P
R1832	6.2,4.9	P
R1833	6.2,6.5	P
R1834	6.2,5.3	P
R1835	3.1,5.2	P
R1836	1.2	G	multiple copies of the same card on one target do not stack (counters burn from only one copy); same cumulative/stacking gap as Betrayer.3. 1.2 nearest, does not itself claim stacking
R1837	2.1	E	no window exists between this effect's internal sub-steps
R1838	6.2,3.3	P
R1839	6.2,3.3,3.4	P
R1840	6.2,3.3	P
R1841	-	C	states the source of this card's own blood (the blood bank); card-specific, no general principle
R1842	3.3,1.7	P
R1843	5.5,1.7	P
R1844	5.7,6.5	E
R1845	1.7	P
R1846	1.7,4.9	E
R1847	-	C	states this card's own provided-action classification (equip action); fails transfer and non-obviousness. Nearest 3.7.3
R1848	6.5,1.7	P
R1849	-	G	same gap as Succubus.1/Tongue of the Serpent.1 (see R1752): steal effects need not require the target hold the full stolen amount
R1850	2.4	P
R1851	1.3,1.7	P
R1852	6.7,6.4	P
R1853	1.7	P
R1854	3.4,1.1	E
R1855	-	C	fixes this card's own printed sect; card-specific fact, no general principle
R1856	3.7.2,3.4	E
R1857	3.6,3.3	P
R1858	3.6,3.3	P
R1859	4.4	P
R1860	4.6,4.7,4.4	P
R1861	4.3,4.10	E
R1862	4.3,4.2	E
R1863	4.8	P
R1864	4.8	P
R1865	1.2,4.3	P
R1866	-	G	same gap as Succubus.1/Theft of Vitae.1 (see R1752): steal effects need not require the target hold the full stolen amount
R1867	-	C	multiple copies of this card can reuse the same "second Toreador" role; card-specific eligibility rule, fails transfer. Nearest 1.13 (contests/unique roles)
R1868	2.5	E	a granted trait persists despite an intervening bleed attempt
R1869	3.6,3.3	P
R1870	3.6,3.3	P
R1871	3.6,4.9	P
R1872	3.6,1.11	P
R1873	4.9,3.6	P
R1874	4.4	P
R1875	4.4	P
R1876	3.6,3.3	P
R1877	3.6,3.3	P
R1878	3.6,4.9	P
R1879	3.6,1.11	P
R1880	4.9,3.6	P
R1881	-	C	restricts this card's usability by combat-burned vampires; card-specific condition, fails transfer. Nearest 5.4
R1882	-	C	restates this card's own eligibility to be played (ready unlocked non-acting minion of the same controller); standard action-modifier default, fails non-obviousness
R1883	4.8	P
R1884	6.3,1.6	P
R1885	4.4	E
