R0420	6.5	C	Card-specific restriction (unusable if the action that triggered it also ousted you); fails transfer — tied to this card's own printed condition. Nearest 6.5 (ousting).
R0421	3.5	P
R0422	1.6,3.7.3	P
R0423	2.5,5.7	P
R0424	5.7	G	same mandatory-action gap as Change of Target.8 (R0323): a minion free to act normally once its mandatory action is discharged. Nearest 5.7.
R0425	5.7,5.2	E
R0426	3.5,5.2	E
R0427	3.5	E
R0428	3.6	P
R0429	3.6	P
R0430	3.6,1.11	P
R0431	3.7.8,5.4	P
R0432	3.7.5	P
R0433	3.7.5	E
R0434	6.5	P
R0435	3.5	E
