R0492	6.4,1.13,5.8	P
R0493	6.4	E
R0494	1.13,6.4	E
R0495	3.5,2.3	P
R0496	3.5	P
R0497	3.1,5.6	E
R0498	1.6	E
R0499	4.8	P
R0500	3.7.5	P
R0501	-	C	Diabolic Lure's own pact-counter/pool-burn mechanic; fails transfer — the "counters reach capacity" condition is unique to this card's pact system. Nearest 1.7 (costs), which doesn't own pact-specific triggers.
R0502	1.8,1.9	P
R0503	1.8,1.7,6.2	E
R0504	1.8,1.7	E
R0505	-	C	restates that Diamond Thunderbolt (a cancel effect) does not also extend a temporary control effect's duration; fails non-obviousness — a cancel card is not an extension effect, so this follows directly from what the card does. Nearest 6.2, which doesn't own this specific non-interaction.
R0506	6.5	P
R0507	3.4,2.3	P
R0508	4.8,4.9	P
R0509	4.4	E
R0510	4.9,2.4	P
R0511	5.2,3.7.6	P
R0512	3.7.6,5.2	P
R0513	1.5,5.2	P
R0514	1.14,3.1	P
R0515	1.13,4.10	E
R0516	6.3	P
R0517	6.3,1.3	E
R0518	6.3,1.3	E
R0519	4.8	P
R0520	3.7.5	E
R0521	-	C	restates the bracket-notation convention that a capitalized discipline symbol requires superior level; fails non-obviousness — any judge fluent with discipline-level notation already knows this. Nearest 1.6.
R0522	3.4,3.1	E
R0523	3.7.1	E
R0524	4.7	E
R0525	3.7.5,5.2	E
R0526	4.4	E
R0527	2.3,2.4	P
R0528	6.3,1.3	E
R0529	1.5,5.2	P
R0530	3.4,3.1	E
R0531	3.2,1.2	E
R0532	3.2	E
R0533	3.2	E	!TENSION:no-effect-plays playable although it will do nothing; the prohibition cases (eg. Dead Hand.2, this chunk) point the other way.
R0534	3.3,3.2	P
R0535	3.7.4	E
R0536	4.10,4.7	E
R0537	3.4,3.1	E
R0538	5.4	P
R0539	5.4	P
R0540	3.7.8	E
R0541	4.4,4.8	E
R0542	5.7,6.7	E
R0543	1.8	E	!WORDING the ruling's phrasing is garbled ("cannot be used when a card is played to draw a card that would cancel it as it is played") — labeled as written; flagging for a check against the original ruling.
R0544	6.9,1.9	P
R0545	6.9,2.4	P
R0546	2.4,5.2	E
R0547	4.10,1.5	E
R0548	5.1	P
R0549	5.1,3.4	E
R0550	5.1	E
R0551	5.1,2.4	E
R0552	5.1,5.4	E
R0553	5.1	E
R0554	5.1,2.4	E
R0555	5.1,2.5	P
R0556	4.8,1.2	P
R0557	4.4	E
R0558	4.3,1.2,4.6	E
R0559	4.6	P
R0560	3.3	P
R0561	3.3,3.6	P
R0562	5.2,4.9	E
R0563	4.2,5.6,5.7	E
R0564	4.6	P
R0565	1.7,3.1,5.2	P
R0566	3.7.4	E
R0567	6.1	E
R0568	5.2	E
R0569	3.8	E
R0570	1.11,3.7.5	E
R0571	1.11,3.5	E
R0572	1.6,1.8,3.7.6	P
R0573	-	C	specific incompatibility between Echo of Harmonies' retained political action and Charming Lobby; fails transfer — no other card pairing is affected by this restriction. Nearest 3.7.5, which owns referendum procedure generally but not this specific card interaction.
R0574	2.3,2.4	P
R0575	3.1,3.4	P
R0576	3.1,3.7.1	E
R0577	1.13	E
R0578	-	C	specific numeric interaction between Eldest Command Undeath and Voter Captivation (counter split 2/0); fails transfer — the split amounts are this card pairing's own text. Nearest 3.7.5 (referendum) / 6.5 (pool), neither of which owns this specific interaction.
R0579	4.5	E
R0580	4.9,4.7	E
