R0783	1.12	P
R0784	-	C	restricts Goth Band's own counter-moving ability to cards you don't control; card-specific targeting scope, no transfer
R0785	-	C	confirms Govern the Unaligned carries no "reveal" clause; restates the plain reading of its own text
R0786	5.5	E
R0787	5.5,1.5	P
R0788	-	C	confirms compatibility of {Left for Dead} with this vampire; pure combo confirmation, no general principle
R0789	4.8	P
R0790	4.2	P
R0791	4.2	P
R0792	1.10,1.11	P
R0793	-	C	reads the singular in this card's own search clause as meaning one Kiasyd; generalises only to "singular means one," which fails non-obviousness — any judge knows it; no transfer beyond this card's search
R0794	3.4	E
R0795	-	C	confirms no implicit blood-quantity requirement on this card's own targeting; restates plain reading, no transfer
R0796	3.1	P
R0797	4.4	E
R0798	4.9,4.10	E
R0799	1.6	E
R0800	5.7,5.8	G	sect-as-trait gap — whether a minion counts as "Anarch" for other cards' benefit checks; no section owns sect-as-trait, nearest 5.7/5.8; third instance in this chunk
R0801	1.8	C	Groundfighting's own list of what its cancel ability reaches; fails transfer — a different cancel card's scope needs its own rulings from its own text; nearest 1.8 ("what cancellation reaches") but doesn't own this card's specific boundary list
R0802	1.8	C	same cluster as .1 — card-specific cancel-scope boundary, no transfer to other cancel cards
R0803	1.8	C	same cluster as .1
R0804	1.8	C	same cluster as .1
R0805	1.8	C	same cluster as .1
R0806	1.8	C	same cluster as .1
R0807	4.4	P
R0808	3.3,3.6	P
R0809	3.6	P
R0810	3.3	E
R0811	3.3	P
R0812	3.3,5.2	P
R0813	3.4	P
R0814	3.2,3.3	P
R0815	2.5,3.6	P
R0816	3.3	E
R0817	3.3,3.6	P
R0818	-	C	card-specific playability condition (two ready vampires needed to gain blood); restates its own printed requirement, no transfer
R0819	3.7.5,2.3	P
R0820	-	C	card-specific counter-timing on Anarch Convert's own ability sequence; no general principle beyond this card
R0821	1.7	P
R0822	1.3,4.10	P
R0823	3.8	P
R0824	3.4	P
R0825	3.3,5.2	P
R0826	5.1	E
R0827	3.1	P
R0828	4.9,3.6	P
R0829	4.9	P
R0830	2.3	E
R0831	4.4	P
R0832	3.7.7,1.7	P
R0833	4.5,1.1	E	!TENSION:no-effect-plays duplicate of the Glancing Blow/Hidden Strength prevention-card template
R0834	4.9,5.5	P
R0835	2.4,1.9	E
R0836	2.1,5.2	P
R0837	1.6	E	!TENSION:abnormal-entry-requirements this abnormal-entry effect (putting a card directly on a vampire) is blocked by a "cannot have it" prohibition, pulling against the general "abnormal entry ignores requirements" principle (1.6)
R0838	2.3,4.4	P
R0839	3.7.8,2.3	P
R0840	-	C	reminder that moving blood beyond a vampire's capacity caps at the target and the excess goes to the blood bank; restates a basic capacity rule any fluent judge knows; nearest 5.1
R0841	2.1	E
R0842	5.2,1.6	P
R0843	5.2,1.6	P
R0844	4.3	P
R0845	5.5,3.7.5	E
R0846	6.5,2.4	P
R0847	5.7,5.8	G	sect-as-trait gap, same cluster as R0741/R0779/R0800 — fourth instance in this chunk
R0848	4.3,4.4	P
R0849	4.9,3.6	P
R0850	4.9	P
R0851	6.1	E
R0852	5.3,4.1	E
R0853	4.3	E
R0854	1.7	P
R0855	4.5	P
R0856	4.5,1.1	E	!TENSION:no-effect-plays third copy of the prevention-card no-damage-to-prevent prohibition template
R0857	4.8	P
R0858	1.5,2.1	P
R0859	2.3	P
R0860	3.5	E
R0861	2.2	P
R0862	2.3,3.5	E
R0863	3.5	E
R0864	5.5	P
R0865	2.4,3.3	P
R0866	3.7.1,5.2	P
R0867	1.8	E
R0868	6.9,2.3	P
R0869	4.2	P
R0870	-	C	confirms the plain reading of "current action card" (whichever action card is active); restates evident wording, no transfer
